"source";"target";"Weight"
14092;18945;3
14092;21442;3
14092;85297;3
14092;115943;3
14092;144088;3
14100;15493;5
14100;22895;4
14100;22914;6
14100;25741;6
14100;27635;7
14100;46914;4
14100;86042;4
14100;99322;5
14100;110338;4
14101;14366;3
14101;15100;3
14128;17065;3
14128;21356;3
14128;23663;4
14128;25556;3
14128;47819;3
14128;57030;3
14128;79219;3
14128;94775;3
14128;104911;3
14168;17122;3
14168;34741;3
14168;123564;3
14174;1825;3
14174;4452;3
14174;15634;3
14174;40478;4
14261;5387;3
14261;61755;3
14263;18736;3
14263;61350;3
14279;5197;3
14279;5568;3
14279;62592;3
14365;4062;3
14365;8309;4
14365;10547;3
14365;14366;3
14365;18555;3
14365;18598;3
14365;40478;3
14365;51196;3
14365;67691;3
14365;153439;3
14366;8309;5
14366;10802;3
14366;17803;5
14366;18555;4
14366;82327;4
14366;138845;3
14368;14454;3
14368;17389;3
14368;78191;3
14368;109798;3
14369;1305;3
14369;5653;3
14369;12243;3
14369;18370;3
14369;18851;3
14369;19053;3
14369;20175;3
14369;28561;3
14369;62228;3
14369;64908;3
14369;64909;3
14382;14588;3
14382;17042;4
14382;17043;3
14382;27382;3
14382;29495;3
14382;34594;4
14382;74762;3
14398;16966;7
14400;17346;3
14436;1734;5
14437;16127;3
14450;17602;3
14450;41609;3
14450;130762;3
14454;15570;6
14454;18066;6
14454;21358;5
14454;27868;6
14454;34377;5
14454;41938;6
14454;59857;6
14454;67670;5
14454;81160;6
14454;93267;6
14454;158004;5
14509;14100;3
14518;438;3
14518;17804;4
14518;104786;3
14518;114311;3
14526;3153;3
14526;14951;3
14526;16836;4
14526;17703;4
14526;21853;3
14526;90639;3
14526;422282;3
14526;422283;3
14526;449934;3
14537;20964;3
14537;81175;3
14555;16450;3
14574;14577;3
14574;90994;3
14574;217361;3
14574;638937;3
14582;29384;3
14582;66960;3
14582;99360;3
14582;116238;3
14585;16494;4
14585;54783;3
14588;561;3
14588;17802;4
14588;21135;3
14588;21484;3
14588;39448;4
14608;5480;3
14608;469735;3
14609;13176;3
14609;42551;4
14609;45170;3
14609;66685;3
14609;78932;3
14611;15126;4
14611;17585;7
14611;19117;4
14611;25102;4
14611;25348;4
14611;39660;4
14611;48386;3
14611;50698;3
14611;62909;4
14611;76643;5
14611;81530;4
14611;89764;4
14611;97529;3
14611;431317;4
14612;17389;3
14612;21423;3
14613;6407;3
14613;11732;3
14613;12171;3
14613;14751;5
14613;15741;3
14613;17585;4
14613;19035;4
14613;54025;4
14613;104921;4
14624;14100;3
14626;15239;3
14626;15710;3
14626;26802;4
14626;110411;3
14626;118730;3
14657;12932;3
14657;17122;4
14658;21423;3
14673;696141;3
14742;17690;3
14751;12171;3
14751;16159;3
14751;16335;4
14751;19781;4
14751;41938;5
14751;51196;5
14751;51811;3
14751;60027;4
14760;28490;4
14773;6233;3
14773;15495;3
14773;44073;3
14773;83855;3
14775;19590;4
14775;32766;4
14775;79199;3
14775;79200;4
14775;105052;4
14775;153969;4
14775;231213;4
14775;439161;3
14784;7309;3
14784;14786;6
14784;16028;3
14784;17122;3
14784;19543;3
14784;21894;4
14784;43252;5
14784;123564;3
14784;203680;5
14786;17122;9
14786;17667;3
14786;21418;3
14786;43252;3
14786;55840;3
14786;73989;3
14786;81032;3
14786;123564;3
14786;128682;3
14831;4238;4
14831;5294;3
14831;15037;3
14831;15978;3
14831;17667;4
14831;21131;3
14831;21316;3
14831;21425;3
14831;33254;3
14831;63192;3
14831;64715;4
14831;72763;4
14831;539488;3
14838;893;3
14838;6226;3
14838;6462;3
14838;14840;5
14838;17044;4
14838;18935;4
14838;19117;4
14838;29365;3
14838;53251;3
14838;55210;3
14838;62895;4
14838;62909;4
14838;69072;3
14840;6462;4
14840;18935;3
14840;58814;3
14840;72302;3
14841;23420;4
14841;23536;4
14841;68090;4
14841;69668;3
14841;79201;3
14842;15631;3
14842;41542;4
14842;44953;4
14842;51196;3
14842;78432;3
14843;80227;3
14951;630;4
14951;2389;5
14951;14947;10
14951;15924;3
14951;17367;3
14951;21268;3
14951;21316;3
14951;28817;3
14951;97326;5
14951;436215;3
14959;2372;3
14988;489214;3
15020;99899;3
15020;101176;3
15020;119454;3
15020;136906;3
15020;197563;3
15020;444264;3
15020;554214;3
15020;583611;3
15020;592825;4
15021;22901;3
15021;169981;4
15037;15881;3
15037;20204;3
15100;4062;3
15100;24466;3
15100;24775;3
15100;27635;3
15100;33387;3
15100;36121;4
15100;103366;3
15110;130902;3
15114;17568;3
15114;17569;4
15114;17572;3
15126;1057;5
15126;15495;6
15126;17585;15
15126;19781;5
15126;21412;6
15126;25102;6
15126;27482;6
15126;32977;7
15126;51779;6
15126;89764;8
15126;104540;6
15126;431317;7
15138;16335;4
15188;21084;4
15188;32385;3
15188;46272;4
15188;55826;4
15188;70602;3
15189;27953;3
15189;32193;3
15189;67082;5
15189;178123;3
15189;228702;3
15189;426544;3
15189;760789;3
15189;805947;4
15190;17526;3
15229;15281;3
15229;24789;3
15229;26802;3
15229;29549;3
15229;42940;3
15238;5480;3
15238;15239;3
15238;71767;3
15238;116247;3
15239;2334;3
15239;16289;3
15239;16641;4
15239;18118;3
15239;25492;3
15239;38778;3
15239;42473;3
15239;57921;3
15243;5233;3
15243;8740;3
15243;15244;8
15243;15246;4
15243;18610;7
15243;18611;5
15243;18614;14
15243;30357;3
15243;38229;4
15243;41550;6
15243;124415;4
15243;403879;7
15243;695907;3
15244;1192;4
15244;15246;5
15244;18610;6
15244;18614;6
15244;26399;4
15244;28985;4
15244;29423;3
15244;33525;3
15244;33728;3
15244;41550;4
15244;105052;4
15244;156670;4
15246;1193;3
15246;18610;3
15246;18614;4
15246;63434;3
15246;93635;3
15246;120337;3
15280;4012;5
15280;5893;6
15280;10774;5
15280;11850;6
15280;12216;5
15280;14621;6
15280;20011;7
15280;22884;5
15280;67780;5
15280;67782;5
15280;83890;5
15280;97578;5
15306;14017;3
15306;21971;7
15306;25556;3
15306;57917;3
15306;99021;3
15330;14947;3
15341;16966;3
15341;29414;4
15344;5946;3
15344;21319;3
15349;27870;5
15349;41548;4
15349;61928;3
15349;81687;3
15349;87517;3
15349;99779;4
15349;108384;3
15349;161980;3
15356;8739;3
15356;9680;3
15356;15126;3
15356;15358;3
15356;15987;7
15356;16900;3
15356;34377;3
15356;63972;3
15358;63972;3
15359;98385;3
15398;57042;3
15405;32396;3
15405;142926;3
15409;155;3
15409;10346;3
15409;203680;4
15413;3622;3
15413;82617;3
15440;13046;4
15485;16426;3
15492;15493;3
15493;5198;3
15493;22914;3
15493;23844;3
15493;27635;8
15493;29666;3
15493;52582;3
15493;57419;4
15493;86042;3
15493;93070;3
15493;99322;4
15493;110338;3
15493;125478;4
15493;145699;3
15495;6810;7
15495;17388;5
15495;17687;6
15495;21356;4
15495;22901;4
15495;23704;4
15495;83894;6
15495;98477;4
15495;138059;4
15495;212326;4
15495;252886;4
15570;9637;5
15570;15126;4
15570;20203;3
15570;27957;3
15570;58193;3
15570;67966;3
15570;94188;4
15570;147891;5
15624;15625;6
15624;15626;6
15624;28142;8
15624;58887;7
15624;74225;7
15625;15626;6
15625;28142;6
15625;40239;3
15625;58887;6
15625;74225;6
15626;28142;7
15626;58887;7
15626;74225;6
15631;153665;3
15631;173524;3
15632;120;3
15632;8739;4
15632;10299;3
15632;16461;3
15632;17585;3
15632;25788;4
15632;27663;6
15632;30859;5
15632;59016;4
15632;59017;3
15632;59018;4
15632;77770;3
15634;28586;4
15634;28587;3
15634;32193;3
15634;97529;3
15634;101792;3
15634;192299;5
15635;2334;3
15637;15633;4
15637;105068;3
15644;6146;3
15644;22900;3
15674;8;3
15674;18066;3
15674;57921;3
15674;59857;3
15674;162038;3
15674;177190;3
15675;23028;3
15709;12302;5
15709;47181;3
15709;64841;3
15709;92059;3
15710;16454;3
15710;22490;3
15710;47181;3
15717;18326;3
15741;259;4
15741;1422;4
15741;46914;4
15741;89605;3
15741;144085;3
15757;15755;4
15760;1722;3
15760;17445;4
15760;27844;3
15760;53691;3
15784;19355;3
15785;101407;4
15881;2078;3
15881;2213;5
15881;16966;5
15881;20204;5
15881;31674;3
15881;164483;3
15884;17703;5
15884;22988;4
15887;126751;3
15887;420229;3
15906;16798;3
15917;6796;3
15917;21605;3
15917;31518;3
15917;72832;4
15917;77133;4
15917;245431;3
15919;15921;4
15919;43295;4
15919;49702;4
15919;55443;3
15919;55840;3
15919;69366;4
15919;72763;4
15919;81030;5
15919;145657;5
15919;165327;4
15919;217531;3
15919;225987;4
15919;431313;4
15919;663410;3
15921;245157;3
15924;16217;6
15924;17580;3
15924;19263;3
15924;20265;3
15924;21319;4
15924;25022;3
15924;27374;4
15924;91503;3
15946;22329;3
15946;37622;3
15946;37644;3
15946;46876;5
15946;109781;3
15946;113310;3
15948;32977;3
15948;33131;3
15955;51703;4
15955;60057;4
15978;62287;3
15981;15980;3
15981;78549;3
15981;265329;3
15982;5024;5
15982;15980;4
15982;16028;6
15982;17122;3
15982;17526;3
15982;76212;4
15982;129256;4
15982;203680;3
15983;16483;3
15987;10;3
15987;3198;3
15987;15126;4
15987;23269;4
15987;34377;4
15987;55609;3
15987;104540;3
15988;10;3
15988;536;4
15988;73260;3
15988;115475;4
16021;10976;3
16021;54650;3
16021;55994;3
16021;74549;3
16021;262362;3
16028;2990;3
16028;17122;9
16028;17526;5
16028;17528;6
16028;19543;5
16028;21894;5
16028;81032;4
16028;123564;6
16028;165293;3
16028;203680;3
16070;17643;7
16070;17644;3
16070;29912;3
16070;30282;3
16070;44099;3
16070;54991;3
16070;70795;3
16070;128754;3
16070;164918;3
16070;259312;3
16077;6527;3
16077;70647;3
16159;12471;3
16159;18944;3
16159;24625;3
16176;16177;3
16217;17028;4
16217;17580;10
16217;17615;4
16217;20756;4
16217;21319;6
16217;27374;3
16217;43497;3
16217;76494;3
16217;102400;3
16217;102959;3
16217;215244;3
16217;706237;3
16228;12932;3
16228;15919;3
16228;17528;3
16228;17669;3
16228;17670;3
16228;18197;3
16228;20945;4
16228;25845;3
16228;72763;3
16228;80285;3
16228;95034;4
16229;15411;4
16229;15980;4
16229;22226;3
16229;24991;3
16229;97981;3
16229;103999;3
16258;9680;3
16258;34377;4
16289;1493;3
16289;25488;3
16290;544;4
16290;6351;3
16290;21360;5
16290;63506;4
16290;64908;4
16290;65767;4
16290;80935;3
16290;92546;3
16290;92692;3
16290;120231;4
16290;135539;3
16290;160829;3
16290;176836;3
16293;17614;3
16293;17703;3
16293;24498;4
16315;74472;3
16335;3439;3
16335;15126;3
16335;15495;3
16335;21356;5
16335;26131;3
16335;28642;3
16335;42650;4
16335;51196;3
16335;93267;3
16335;98477;3
16342;15571;3
16345;66480;3
16351;24956;3
16379;19651;4
16391;5480;4
16391;21377;3
16391;95526;3
16391;125110;3
16394;4204;3
16394;45819;3
16404;17442;4
16426;13917;3
16426;25415;3
16426;27963;3
16426;98394;4
16444;34741;3
16446;17668;3
16449;16450;3
16450;414294;4
16453;18555;3
16454;20942;3
16455;19061;3
16455;21423;4
16455;22419;3
16455;29697;3
16455;79201;3
16455;104805;3
16461;25788;5
16461;30356;4
16461;30357;4
16461;30358;4
16461;30359;4
16461;30360;4
16461;30361;4
16461;30859;8
16461;44953;8
16461;59017;6
16461;59018;5
16461;64362;5
16461;79342;6
16467;5653;3
16467;11461;3
16467;15889;3
16467;18923;3
16467;19062;3
16467;22165;3
16467;26399;3
16467;29375;3
16467;33385;3
16467;62959;3
16467;76643;3
16467;76763;3
16467;77087;3
16472;20204;3
16472;70732;3
16494;5946;3
16494;29910;4
16498;12343;3
16498;17804;3
16498;24670;3
16498;27198;4
16498;33139;3
16498;33267;3
16522;536;4
16522;24777;3
16522;28989;3
16522;28990;3
16522;34982;3
16522;48746;3
16522;71767;3
16522;88619;3
16522;98655;4
16563;6233;3
16563;10339;3
16563;24667;3
16563;44073;3
16563;61014;3
16563;83894;3
16563;86659;3
16563;97483;3
16563;217739;3
16563;233587;3
16572;32867;3
16572;57117;3
16620;13617;3
16620;31462;3
16620;63972;3
16620;68102;3
16631;21353;4
16641;8;3
16641;9;3
16641;1193;3
16641;6810;3
16641;26818;3
16641;31683;3
16641;32404;3
16641;33200;3
16641;112970;3
16641;121631;3
16719;25556;3
16734;12630;5
16734;17396;3
16734;24356;3
16734;27961;3
16734;118517;3
16798;17071;4
16798;27073;3
16798;93843;6
16798;119229;3
16798;126520;3
16798;151259;3
16836;6527;4
16836;12545;4
16836;17690;3
16836;17703;3
16836;19193;3
16836;24795;3
16836;29028;3
16836;38439;4
16836;128592;3
16844;17367;4
16844;18752;3
16844;21319;3
16844;21692;6
16844;26452;3
16844;39547;3
16893;17347;3
16894;571;3
16894;22808;3
16894;84939;3
16894;125732;3
16894;132950;3
16895;1794;3
16895;5653;3
16895;5893;3
16895;6593;3
16895;15227;3
16895;44312;3
16895;66715;3
16895;152832;3
16905;16904;3
16905;145653;3
16906;59524;3
16906;100718;5
16966;155;4
16966;2078;7
16966;2213;5
16966;17346;7
16973;21605;3
16973;31518;3
16973;33257;3
16973;219392;3
17025;863;3
17028;17703;8
17028;23740;4
17028;24411;4
17028;40179;3
17028;76797;3
17028;84968;3
17028;682356;3
17042;17043;4
17043;5568;4
17043;6593;4
17043;8258;4
17043;14454;4
17043;15495;4
17043;18066;4
17043;26464;5
17043;52971;4
17043;61928;3
17043;67670;4
17043;68134;3
17044;1722;3
17044;1731;3
17044;6226;3
17044;19117;4
17044;53251;3
17044;62895;4
17044;62909;4
17044;69072;3
17061;3593;3
17061;20809;5
17080;6892;3
17080;19358;4
17080;19689;3
17080;22046;3
17080;51498;3
17086;38861;3
17087;472;4
17087;5197;3
17087;52971;3
17087;68258;3
17121;18158;3
17121;19543;8
17121;19544;7
17121;28239;4
17121;49724;3
17121;77133;3
17121;78549;4
17121;123663;6
17121;123725;3
17121;145660;3
17121;165328;3
17121;246155;3
17121;246599;3
17121;260929;4
17121;265386;4
17122;17526;6
17122;18158;9
17122;19543;7
17122;21894;8
17122;73989;7
17122;76212;5
17122;81032;5
17122;123564;7
17122;130108;5
17126;17669;3
17162;20204;3
17162;30289;3
17162;91503;3
17162;101210;3
17162;147120;3
17162;218043;3
17246;35581;4
17255;20265;3
17255;30289;3
17255;71440;3
17256;2372;3
17256;24248;3
17256;24411;3
17256;28163;3
17346;2078;3
17347;15126;3
17347;17410;3
17347;22490;4
17363;630;3
17367;2080;3
17367;17826;6
17367;18078;3
17367;18752;3
17367;19263;4
17367;21316;3
17367;21319;3
17367;21610;3
17367;21692;5
17367;24248;3
17367;26452;3
17367;91503;5
17368;29743;3
17368;32202;3
17369;137516;3
17371;24887;3
17371;32396;3
17388;6226;3
17388;15126;4
17388;19674;3
17388;19946;3
17388;20001;7
17388;23844;3
17388;27844;4
17388;29666;4
17388;32977;4
17388;109512;4
17388;145699;4
17388;152049;4
17388;262362;4
17389;5387;3
17389;17412;3
17389;18598;3
17389;19690;3
17389;20484;3
17389;21423;3
17389;57921;4
17389;104825;4
17396;19386;6
17396;23269;3
17396;24378;3
17396;24474;3
17396;26558;3
17396;29203;3
17396;32977;4
17396;61118;3
17396;68820;3
17410;23887;3
17410;29549;3
17410;32938;3
17410;34329;4
17412;3439;3
17412;14613;3
17412;18918;4
17412;20262;3
17412;44718;3
17412;56574;3
17412;71435;3
17412;79113;3
17412;87270;3
17412;91615;3
17412;98332;3
17412;109267;3
17419;6527;3
17419;32943;4
17420;630;3
17420;974;3
17420;21750;3
17420;87127;3
17421;630;3
17421;30289;3
17423;630;4
17423;17703;5
17423;17765;7
17423;17766;8
17423;21750;5
17423;38766;5
17423;70141;5
17441;23849;3
17441;39945;3
17441;118925;3
17445;973;3
17445;15718;3
17445;17446;3
17445;17464;3
17445;19053;3
17445;20175;5
17445;23923;5
17445;24182;3
17445;28561;3
17445;64908;3
17445;77867;3
17445;454247;3
17446;973;3
17446;14454;3
17446;27844;3
17513;295;3
17526;17528;3
17526;19543;3
17526;21894;3
17528;15411;3
17528;21856;4
17528;26835;3
17528;72763;4
17528;78675;3
17528;203680;3
17528;224526;3
17538;72594;3
17568;17569;8
17568;17572;3
17568;20942;3
17568;63435;3
17569;17572;4
17569;20001;4
17569;22366;4
17569;27957;4
17569;29526;3
17569;32976;3
17569;32977;3
17569;38755;4
17569;63435;4
17569;74154;4
17571;18843;3
17571;22452;3
17571;34730;3
17571;34734;3
17571;65595;3
17571;88478;3
17571;155364;3
17571;167135;4
17571;176087;5
17571;202625;3
17571;235810;3
17571;261470;3
17571;264020;3
17571;427384;5
17572;18118;3
17572;19039;3
17572;115378;4
17580;27374;3
17580;32943;4
17580;98394;3
17581;38439;3
17584;1493;3
17584;17585;7
17584;17587;3
17584;25102;6
17584;50698;4
17584;83335;3
17584;89764;3
17584;97529;4
17584;431317;4
17585;21412;8
17585;24355;7
17585;25102;16
17585;27482;15
17585;38603;7
17585;50698;11
17585;83335;6
17585;86027;7
17585;89764;13
17585;186707;6
17585;431317;19
17587;17585;3
17587;25102;3
17587;104802;3
17587;153667;3
17602;14451;3
17602;16461;3
17602;29430;4
17602;66685;3
17602;91019;3
17602;117875;3
17614;2078;3
17614;17690;4
17614;133471;3
17615;1734;3
17615;11882;3
17624;49745;4
17626;15280;3
17626;18917;3
17626;60740;3
17640;15411;4
17643;30076;6
17643;30077;3
17643;30282;3
17643;64531;3
17643;66440;3
17643;67164;4
17643;71654;3
17666;17667;3
17666;17668;3
17666;17669;4
17666;17670;3
17666;18156;4
17667;15411;3
17667;15919;3
17667;17668;3
17667;17669;5
17667;17670;7
17667;18825;3
17667;43295;3
17667;72763;4
17667;93918;3
17667;123564;4
17667;128681;3
17667;145660;3
17667;203680;3
17668;6224;3
17668;18825;3
17668;19111;4
17668;21437;3
17668;67435;3
17668;73989;3
17670;17669;5
17670;18825;3
17670;49702;3
17670;145657;3
17687;42650;3
17687;678322;6
17690;630;3
17690;2172;4
17690;14947;4
17690;17703;3
17690;22890;3
17690;24795;6
17690;102276;3
17703;17766;5
17703;21692;3
17703;21750;3
17703;23740;4
17703;24176;5
17703;24411;4
17710;17714;6
17714;104543;3
17765;14563;3
17765;17766;6
17765;21750;3
17765;24871;3
17765;93124;3
17765;169853;3
17766;630;3
17766;14563;4
17766;21750;4
17766;24795;3
17766;38766;4
17766;45398;3
17766;70141;3
17766;84225;4
17766;95140;3
17785;25801;3
17800;19062;3
17800;21423;3
17801;18836;3
17801;18936;3
17801;20202;4
17801;21971;3
17801;30360;4
17801;43981;3
17801;63954;5
17801;67733;5
17801;79590;4
17801;104738;3
17801;178349;3
17801;242486;3
17802;577;3
17802;10976;3
17802;18066;4
17802;21358;3
17802;25492;4
17802;26078;3
17802;28584;3
17802;30279;3
17802;34453;4
17802;154334;3
17803;8309;3
17803;10802;6
17803;17804;3
17803;26820;4
17804;10802;4
17804;19388;3
17804;26820;3
17804;62544;3
17804;63864;3
17804;90384;3
17804;105255;3
17804;108471;3
17804;114323;3
17804;115378;4
17804;115466;3
17804;136291;3
17826;43497;4
17826;59416;6
17826;65257;4
17826;83459;4
17826;84145;4
17826;85336;4
17826;91503;10
17826;95345;4
17826;102631;5
17826;143510;5
17826;408626;4
17827;24420;3
17827;199240;3
17865;60344;3
17865;110247;3
17868;428856;3
17914;3593;3
17914;32193;3
17914;67082;6
17914;77914;3
17940;33385;3
18018;5480;3
18018;20950;3
18069;12302;5
18069;19157;4
18069;22303;5
18069;22407;3
18069;28011;3
18069;29402;3
18069;29423;3
18069;32799;3
18069;44634;4
18069;51779;4
18079;1193;3
18079;27952;3
18079;42695;4
18079;61615;3
18079;91547;3
18118;18990;4
18118;19039;3
18118;109753;4
18155;18156;4
18155;18826;3
18155;247473;3
18158;2678;3
18158;18826;3
18158;19543;3
18158;20945;3
18158;21437;3
18158;76023;3
18158;128681;4
18158;128682;4
18158;146041;4
18158;150120;5
18158;169765;4
18158;242682;5
18158;260929;4
18193;23294;4
18197;6307;3
18197;16904;4
18197;73989;3
18197;245725;3
18204;164428;3
18216;18390;3
18216;18850;3
18216;19168;4
18216;29253;3
18217;893;3
18217;116146;3
18219;6462;3
18219;19883;3
18219;24958;3
18219;64393;3
18219;79174;3
18271;630;3
18273;178367;3
18274;18387;3
18288;10;3
18288;5480;3
18324;18326;3
18324;249636;3
18370;1305;3
18370;5653;3
18370;12243;3
18370;18851;3
18370;19053;3
18370;20175;3
18370;28561;3
18370;62228;3
18370;64908;3
18370;64909;3
18370;84838;3
18371;32403;3
18387;27743;3
18387;80711;3
18389;58733;3
18389;84939;3
18399;11738;3
18399;14831;3
18407;1734;3
18450;18451;4
18450;150532;3
18484;17585;3
18484;24747;3
18484;121000;3
18484;134611;3
18499;23849;3
18499;28142;3
18499;34259;3
18534;28589;3
18534;60769;3
18534;98394;3
18535;32147;3
18535;108304;3
18552;17703;3
18552;37979;3
18555;8309;6
18555;41000;3
18555;117459;3
18555;121449;3
18572;2372;3
18572;5390;3
18572;24498;3
18583;96479;3
18583;819444;3
18598;24779;3
18598;32069;3
18598;32799;3
18598;40478;3
18598;60146;4
18598;65922;3
18598;66685;3
18598;67691;3
18598;74310;3
18598;95609;4
18598;109223;4
18598;153439;3
18598;215047;3
18598;555180;3
18614;5233;3
18614;8740;3
18614;14611;3
18614;18610;7
18614;18611;5
18614;32977;4
18614;37553;3
18614;38229;4
18641;21319;3
18650;16480;4
18731;15126;4
18731;18732;4
18732;536;5
18732;6146;4
18732;12302;4
18732;14454;3
18732;21356;3
18732;23704;3
18732;24788;5
18732;25190;3
18732;29681;3
18732;42650;3
18732;74084;3
18732;78216;3
18732;104540;3
18736;19144;3
18736;38870;3
18736;134192;3
18752;21692;3
18752;26452;3
18770;32396;3
18770;86535;3
18770;108603;3
18795;21409;3
18795;120962;3
18825;17122;3
18825;17669;3
18826;17669;3
18826;245157;3
18826;245479;4
18826;245659;3
18826;246244;3
18826;255152;4
18826;780233;3
18833;104802;3
18836;24569;3
18836;29423;3
18838;83894;3
18839;18844;3
18839;80662;3
18839;100662;4
18841;18842;4
18841;18843;3
18841;22452;3
18841;22454;3
18841;28280;5
18841;28283;4
18841;30220;4
18841;34775;4
18841;82315;4
18841;104276;3
18841;176088;3
18841;190391;3
18841;218487;3
18842;18840;3
18842;22452;4
18842;28303;3
18843;18844;3
18843;22454;3
18843;25440;3
18843;30220;4
18843;34730;3
18843;80644;3
18844;34700;3
18844;64781;3
18850;29253;3
18851;1305;4
18851;8758;3
18851;8762;3
18851;19053;4
18851;20175;6
18851;28561;4
18851;64908;3
18851;64909;3
18851;84838;4
18852;24351;3
18852;32799;3
18852;53392;3
18852;102364;3
18855;18856;5
18889;8739;3
18889;14018;3
18889;23786;3
18911;18912;3
18911;24420;3
18912;29402;3
18917;29173;5
18918;29173;3
18918;53392;3
18918;74173;3
18923;18944;3
18923;24377;7
18923;25348;5
18923;25788;3
18923;29365;6
18923;29666;6
18923;41550;3
18923;46172;3
18923;59046;4
18923;92191;3
18923;100953;3
18923;127031;3
18935;6462;3
18935;29365;3
18940;2334;9
18940;19543;3
18940;92578;7
18940;126599;3
18945;27953;4
18945;41609;4
18945;60617;3
18945;81364;3
18945;85930;3
18945;229819;3
18961;6307;3
18961;10346;3
18961;203680;3
18962;17122;3
18962;78186;4
18962;80285;4
18974;30076;4
18974;71654;4
18974;99678;3
18974;102680;3
18984;12302;3
18984;15126;3
18984;34972;4
18984;63972;4
18986;1193;3
18986;14454;3
18986;32994;3
18986;59024;3
18986;61928;3
18986;95496;3
18986;253819;3
18986;678322;3
18987;27953;4
18990;3088;5
18990;19332;3
18990;19386;3
18990;20967;4
18990;21331;4
18990;61770;3
18990;96320;4
18990;102419;3
18990;104944;3
