"Id";"country";"actor_name";"edad";"year_nacimiento";"pelis";"series";"genero_def";"edad_inicio_carrera";"genero_cine_main";"porc_genero_cine_main";"type_race";"prob_race";"age_by_picture";"year_nacimiento_from_1875";"author_graph";"profesion_main";"total_trabajos";"porc_profesion_main"
"14368";"United States of America";"David Morse";67;1953;39;12;"M";29;"Drama";43;"white";100;45;78;"";"Direccion de produccion";1;100
"4966";"France";"Andre Marcon";72;1948;25;0;"M";33;"Drama";42;"white";95;25;73;"";;;
"13892";"Italy";"Valerio Mastandrea";49;1972;24;0;"M";24;"Comedia";52;"middle eastern";61;25;97;"";;;
"91531";;"Dito Montiel";55;1965;;;"M";;"";;"white";94;34;90;;"Direccion";14;57
"2289";"United States of America";"Charles McGraw";;1914;28;0;"M";;"Drama";44;"white";99;45;39;"";;;
"1489";;"Kenji Mizoguchi";;1898;12;0;"M";;"Drama";75;"asian";95;32;23;"";"Direccion";15;80
"69113";;"John Michael McDonagh";;;;;"M";;"";;"white";98;25;;;"Direccion";9;44
"24211";;"Fernan Miras";;;11;0;"M";;"Drama";56;"white";36;24;;"";;;
"4144";"United States of America";"Carolyn McCormick";61;1959;7;11;"F";29;"Drama";38;"white";47;24;84;"";;;
"104797";"United States of America";"Phil Morris";62;1959;8;21;"M";16;"Comedia";63;"black";100;33;84;"";;;
"240450";;"David Michod";48;1972;7;4;"M";36;"Drama";63;"indian";42;30;97;"";"Guion";12;50
"647368";"France";"Stacy Martin";30;1991;13;0;"F";24;"Drama";59;"white";99;27;116;"";;;
"105217";"Spain";"Natalia Millan";;;;;"F";;"";;"white";53;26;;;;;
"235589";"United Kingdom";"Tuppence Middleton";34;1987;11;8;"F";23;"Drama";33;"white";81;26;112;"";;;
"1029";"United States of America";"Frances McDormand";63;1957;44;4;"F";29;"Drama";46;"white";99;33;82;"";"Direccion de produccion";2;100
"20295";"France";"Emmanuel Mouret";50;1970;;;"M";;"";;"white";48;23;95;;"Direccion";12;50
"40723";"United States of America";"Mary Mara";;;9;25;"F";;"Comediadramatica";30;"white";58;32;;"";;;
"108471";"Canada";"Claudette Mink";;;10;12;"F";;"Suspense";40;"white";49;33;;"";;;
"115943";;"Ritchie Montgomery";;;49;6;"M";;"Drama";34;"white";61;34;;"";;;
"890";"United States of America";"Adolphe Menjou";;1890;20;0;"M";;"Drama";44;"indian";53;43;15;"";;;
"118790";"United States of America";"Seth Meyers";47;1973;6;6;"M";28;"Comedia";63;"white";100;31;98;"";"Posproduccion";1;100
"20360";"United States of America";"Joseph Mazzello";37;1983;16;8;"M";9;"Drama";47;"white";73;32;108;"";;;
"257925";;"Esmeralda Moya";35;1985;2;12;"F";24;"Comedia";50;"white";97;30;110;"";;;
"8164";"Spain";"Cristina Marcos";57;1963;16;4;"F";19;"Comedia";47;"white";39;30;88;"";;;
"426";"United States of America";"Lee Marvin";;1924;45;2;"M";;"Western";34;"indian";41;28;49;"";;;
"22462";"United Kingdom";"Kelly Macdonald";45;1976;38;5;"F";22;"Drama";44;"white";98;27;101;"";;;
"10378";"United States of America";"Joe Mantegna";73;1947;52;6;"M";39;"Drama";35;"middle eastern";35;32;72;"";"Direccion de produccion";3;67
"19034";"Canada";"Lois Maxwell";;1927;22;1;"F";;"Espionaje";29;"white";80;35;52;"";;;
"149417";"United Kingdom";"Alex Macqueen";47;;8;4;"M";34;"Comedia";54;"white";100;22;;"";;;
"104437";"United States of America";"Sean Maher";45;1975;3;11;"M";29;"Accion";40;"white";69;24;100;"";;;
"23536";"Canada";"Kevin McDonald";59;1961;15;9;"M";36;"Comedia";41;"white";96;28;86;"";"Guion";1;100
"458798";"United States of America";"Annie Mumolo";47;1973;8;9;"F";34;"Comedia";50;"white";81;33;98;"";"Direccion de produccion";6;50
"140553";"Germany";"Denis Moschitto";43;1977;12;1;"M";25;"Drama";38;"middle eastern";74;27;102;"";;;
"118908";"United States of America";"Rob Moran";;;12;7;"M";;"Comedia";40;"white";63;34;;"";"Direccion de produccion";3;100
"108425";;"Kurt Max Runte";;;13;12;"M";;"Accion";38;"white";53;29;;"";;;
"1009";"France";"Gerard Meylan";68;1952;17;0;"M";47;"Drama";56;"white";38;38;77;"";;;
"44389";"United States of America";"Jason Marsden";46;1975;8;10;"M";19;"Animacion";38;"white";93;23;100;"";;;
"3172";"France";"Claire Maurier";92;1929;36;0;"F";32;"Comedia";42;"latino hispanic";32;35;54;"";;;
"84225";"France";"Pierre-Francois Martin-Laval";52;1968;18;1;"M";31;"Comedia";71;"white";68;35;93;"";"Guion";3;67
"246463";"United Kingdom";"Nick Murphy";;;3;8;"M";;"Suspense";75;"white";37;29;;"";"Direccion";9;78
"158073";"United States of America";"Matthew Maher";46;1974;11;5;"M";29;"Drama";38;"white";100;36;99;"";;;
"110230";"United States of America";"Max Martini";51;1969;22;26;"M";21;"Drama";40;"indian";40;43;94;"";;;
"13989";"United States of America";"Mary McDonnell";68;1952;22;6;"F";36;"Drama";48;"white";91;34;77;"";;;
"535";"United States of America";"Matthew Modine";62;1959;58;6;"M";27;"Drama";46;"white";71;46;84;"";"Direccion de produccion";4;50
"103817";"United States of America";"Scoot McNairy";43;1977;32;12;"M";28;"Drama";40;"white";99;36;102;"";"Direccion de produccion";3;100
"89963";"United States of America";"Logan Marshall-Green";44;1976;16;8;"M";27;"Drama";43;"white";100;24;101;"";;;
"165";"France";"Macha Meril";80;1940;25;1;"F";25;"Drama";39;"white";69;52;65;"";;;
"67770";"United Kingdom";"Harry Melling";32;1989;9;4;"M";14;"Aventura";33;"white";100;24;114;"";;;
"34455";;"Sam Mendes";55;1965;19;5;"M";36;"Drama";53;"middle eastern";34;35;90;"";"Direccion";10;90
"110";"United Kingdom";"Alfred Molina";67;1953;85;13;"M";29;"Drama";45;"white";81;28;78;"Alfred Molina";;;
"35010";;"Emily Mortimer";49;1971;42;3;"F";25;"Drama";44;"white";100;26;96;"";"Direccion";3;67
"94441";;"Kevork Malikyan";;;11;4;"M";;"Drama";36;"middle eastern";86;40;;"";;;
"64477";"United States of America";"John Mitchum";;1919;10;2;"M";;"Western";38;"white";93;24;44;"";;;
"3237";;"Claude Miller";;1942;24;0;"M";;"Drama";48;"white";92;37;67;"";"Direccion";18;50
"252";"Germany";"Eva Mattes";66;1954;18;1;"F";25;"Drama";62;"white";65;32;79;"";;;
"91768";"United States of America";"Ian MacDonald";;1914;16;2;"M";;"Western";47;"latino hispanic";31;30;39;"";;;
"19884";"United States of America";"Rose McGowan";47;1973;23;5;"F";21;"Comedia";29;"asian";70;31;98;"";"Musica";1;100
"895";"Italy";"Silvana Mangano";;1930;14;0;"F";;"Drama";42;"white";88;26;55;"";;;
"61378";"Australia";"Julian McMahon";52;1968;12;10;"M";21;"Drama";31;"white";87;30;93;"";;;
"201688";"United States of America";"Christopher Mintz-Plasse";31;1989;20;6;"M";19;"Comedia";52;"white";74;27;114;"";;;
"64909";;"Dominic Monaghan";44;1976;17;6;"M";22;"Aventura";33;"white";100;31;101;"";"Direccion de produccion";1;100
"104794";"United States of America";"Ben McKenzie";42;1978;6;6;"M";25;"Drama";43;"white";87;29;103;"";;;
"66455";"United States of America";"Debra Messing";52;1968;15;9;"F";22;"Comedia";35;"white";95;33;93;"";;;
"107897";"Canada";"Adam MacDonald";43;1977;;;"M";;"";;"white";99;32;102;;"Direccion";1;100
"217587";;"Darron Meyer";43;1977;;;"M";;"";;"white";38;26;102;;"Guion";1;100
"1532";"France";"Guy Marchand";83;1937;22;1;"M";27;"Comedia";35;"white";46;36;62;"";;;
"138017";"United Kingdom";"William Melling";26;1994;;;"M";;"";;"white";100;26;119;;;;
"255308";;"Jim Mickle";41;1979;12;1;"M";23;"Drama";42;"white";90;30;104;"";"Direccion";7;86
"22861";"United States of America";"Troy Miller";;;5;15;"M";;"Comedia";40;"white";38;39;;"";"Direccion";8;88
"72709";"United States of America";"Duane Martin";55;1965;10;3;"M";26;"Romantico";25;"black";100;25;90;"";"Direccion de produccion";2;50
"137049";"United States of America";"Steven R. McQueen";32;1988;;;"M";;"";;"asian";33;26;113;;;;
"20622";"Spain";"Fele Martinez";46;1975;36;6;"M";23;"Drama";44;"white";59;45;100;"";;;
"564299";"United States of America";"Ross Marquand";39;1981;;;"M";;"";;"white";71;32;106;;"Direccion de produccion";1;100
"115914";"United States of America";"Seth MacFarlane";47;1973;11;15;"M";27;"Comedia";47;"white";75;27;98;"";"Direccion";9;56
"33398";"United States of America";"Frankie Muniz";35;1985;14;10;"M";17;"Comedia";38;"white";73;23;110;"";;;
"4239";"United States of America";"Victor Mature";;1913;20;0;"M";;"Drama";33;"white";42;33;38;"";;;
"6889";"United States of America";"Esai Morales";58;1962;22;24;"M";22;"Drama";45;"white";69;23;87;"";;;
"216045";"United Kingdom";"Joseph Mawle";47;1974;10;11;"M";37;"Drama";36;"white";55;24;99;"";;;
"105182";"United States of America";"Jesse Metcalfe";42;1978;8;6;"M";26;"Suspense";40;"latino hispanic";30;22;103;"";;;
"90774";"Canada";"Keram Malicki-Sanchez";46;1974;11;11;"M";32;"Drama";29;"white";57;31;99;"";;;
"118730";"United States of America";"Danny Mastrogiorgio";;;8;16;"M";;"Drama";36;"white";83;39;;"";;;
"600";"United States of America";"Lonette McKee";66;1954;14;3;"F";35;"Drama";44;"white";28;31;79;"";;;
"46106";;"Robert Mammone";;;12;2;"M";;"Accion";40;"white";54;30;;"";;;
"16836";"France";"Francois Morel";61;1959;37;1;"M";34;"Comedia";56;"white";72;39;84;"";"Guion";2;50
"164272";"Spain";"Diego Martin";46;1974;15;11;"M";27;"Drama";41;"white";100;28;99;"";;;
"131117";"Spain";"Santi Millan";52;1968;11;5;"M";31;"Comedia";50;"white";91;26;93;"";;;
"407842";"Spain";"Paco Manzanedo";42;1978;7;6;"M";34;"Terror";33;"white";45;25;103;"";;;
"26818";"United States of America";"Gabriel Mann";48;1972;23;8;"M";26;"Drama";36;"white";98;33;97;"";;;
"7225";"Italy";"Gastone Moschin";91;1929;18;0;"M";53;"Comedia";50;"latino hispanic";32;37;54;"";;;
"12072";"United States of America";"Matt Malloy";;;32;32;"M";;"Drama";40;"white";100;27;;"";"Direccion de produccion";1;100
"454101";"Italy";"Nicoletta Maragno";;;;;"F";;"";;"white";99;32;;;;;
"132136";"United States of America";"Dan Martin (II)";69;1951;14;26;"M";41;"Drama";36;"latino hispanic";30;30;76;"";;;
"1864";"United States of America";"Barton MacLane";;1902;30;0;"M";;"Western";38;"latino hispanic";76;37;27;"";;;
"119895";"Canada";"Sherry Miller";65;1955;4;13;"F";43;"Romantico";33;"white";59;35;80;"";;;
"119334";;"Nate Mooney";;;8;17;"M";;"Comedia";42;"white";75;27;;"";;;
"5088";"United States of America";"Andrew McCarthy";58;1962;32;23;"M";22;"Drama";50;"white";92;25;87;"";;;
"146197";"United Kingdom";"Ben Miles";;;13;8;"M";;"Comediadramatica";29;"asian";33;24;;"";;;
"246771";;"Elisa Matilla";;;;;"F";;"";;"white";99;32;;;;;
"19540";"New Zealand";"Temuera Morrison";60;1960;25;1;"M";29;"Accion";33;"indian";79;27;85;"";;;
"2117";"United States of America";"Walter Matthau";;1920;48;0;"M";;"Comedia";48;"latino hispanic";36;43;45;"";;;
"70254";"Spain";"Lola Marceli";53;1967;5;6;"F";36;"Comedia";33;"white";85;37;92;"";;;
"21331";"United States of America";"Mary McCormack";52;1969;22;17;"F";27;"Comedia";42;"white";100;30;94;"";;;
"638222";"Spain";"Melina Matthews";;;11;4;"F";;"Drama";36;"white";64;35;;"";;;
"16127";"France";"Alessandra Martines";57;1963;10;1;"F";40;"Drama";38;"white";100;31;88;"";;;
"88245";"United States of America";"Lucky McKee";45;1975;;;"M";;"";;"white";100;36;100;;"Direccion";13;54
"29561";"Canada";"Mark McKinney";61;1959;12;5;"M";38;"Comedia";69;"asian";68;43;84;"";"Guion";1;100
"412365";;"Frank McClure";;;;;"M";;"";;"white";91;38;;;;;
"127629";;"Brandon McGibbon";;;5;7;"M";;"Terror";40;"white";100;24;;"";;;
"61776";"United States of America";"Michael Milhoan";;;9;11;"M";;"Drama";27;"white";100;31;;"";;;
"25801";;"Gerard McSorley";;;20;1;"M";;"Drama";53;"white";100;34;;"";;;
"98439";"Ireland";"Dylan Moran";49;1971;;;"M";;"";;"asian";65;39;96;;;;
"104559";"United States of America";"Elizabeth Marvel";51;1969;19;18;"F";33;"Drama";56;"asian";29;32;94;"";;;
"511931";"Mexico";"Luis Gerardo Mendez";39;1982;9;2;"M";25;"Drama";43;"white";80;25;107;"";;;
"136555";"United States of America";"Idina Menzel";49;1971;10;4;"F";34;"Animacion";47;"white";100;25;96;"";;;
"88831";"United States of America";"Johnny Messner";50;1970;16;14;"M";31;"Accion";41;"middle eastern";36;36;95;"";;;
"15330";"France";"Philippe Magnan";72;1948;22;1;"M";50;"Comedia";35;"white";91;26;73;"";;;
"3343";"Italy";"Aldo Maccione";85;1935;14;0;"M";44;"Comedia";67;"middle eastern";73;27;60;"";;;
"135539";"United States of America";"Lauren Maher";;;;;"F";;"";;"white";100;31;;;;;
"92085";;"Scott Moore";;;16;1;"M";;"Comedia";67;"white";99;39;;"";"Guion";18;61
"38197";"France";"Isabelle Mergault";62;1958;;;"F";;"";;"white";87;31;83;;"Guion";8;62
"17803";;"Don McKellar";57;1963;20;2;"M";31;"Drama";64;"white";94;40;88;"";"Guion";10;50
"405376";"United Kingdom";"Richard Madden";34;1986;9;8;"M";25;"Romantico";36;"middle eastern";62;25;111;"";;;
"12205";"United States of America";"Dermot Mulroney";57;1963;71;16;"M";23;"Drama";40;"latino hispanic";40;28;88;"";"Direccion";1;100
"96348";"United States of America";"Michelle Monaghan";45;1976;32;6;"F";26;"Drama";32;"white";25;23;101;"";;;
"17043";"United Kingdom";"Ewan McGregor";50;1971;63;4;"M";24;"Drama";45;"white";92;26;96;"";"Direccion";1;100
"16467";"United States of America";"James Marsden";47;1973;47;9;"M";21;"Comedia";45;"white";45;27;98;"";;;
"696";"United Kingdom";"Helen Mirren";75;1945;70;4;"F";24;"Drama";49;"white";100;35;70;"";"Direccion";1;100
"135438";"United States of America";"Rami Malek";39;1981;19;9;"M";23;"Drama";35;"latino hispanic";37;26;106;"";"Direccion de produccion";3;100
"145660";"Spain";"Carmen Machi";;;32;7;"F";;"Comedia";41;"white";38;33;;"";;;
"21841";"United Kingdom";"David McCallum";87;1933;14;8;"M";25;"Drama";38;"white";92;42;58;"";;;
"186085";"Canada";"Tatiana Maslany";35;1985;17;13;"F";20;"Suspense";38;"asian";47;32;110;"";;;
"649";"United States of America";"Kyle MacLachlan";62;1959;35;14;"M";28;"Drama";51;"white";93;34;84;"";"Direccion";1;100
"1866";"France";"Paul Meurisse";;1912;13;0;"M";;"Drama";42;"latino hispanic";89;33;37;"";;;
"678294";"France";"Alexis Manenti";39;1982;;;"M";;"";;"white";97;29;107;;"Guion";1;100
"321";"France";"Eddy Mitchell";78;1942;23;0;"M";27;"Comedia";48;"middle eastern";92;54;67;"";"Musica";1;100
"32396";"United Kingdom";"Eddie Marsan";53;;59;10;"M";32;"Drama";36;"white";75;42;;"";;;
"64939";"United States of America";"Christopher Masterson";41;1980;8;7;"M";22;"Drama";40;"white";86;38;105;"";;;
"161980";"United States of America";"AnnaLynne McCord";33;1987;11;12;"F";19;"Terror";27;"white";80;22;112;"";;;
"28144";"Argentina";"Mia Maestro";42;1978;17;9;"F";21;"Drama";52;"white";97;28;103;"";;;
"462947";"United States of America";"Thomas Mann (II)";29;1991;26;2;"M";19;"Drama";38;"white";73;22;116;"";;;
"85079";"United States of America";"Soleil Moon Frye";44;1976;6;8;"F";18;"Animacion";33;"white";96;38;101;"";;;
"168441";"Australia";"Scott McNeil";58;1962;9;14;"M";34;"Animacion";46;"white";77;35;87;"";;;
"217739";;"Oliver Maltman";;;11;6;"M";;"Drama";45;"white";96;25;;"";;;
"21969";"Ireland";"Peter McDonald";49;1972;11;5;"M";25;"Drama";38;"white";39;28;97;"";;;
"100";"France";"Jean-Pierre Mocky";;1933;17;0;"M";;"Drama";36;"white";98;27;58;"";"Direccion";20;40
"112994";"United States of America";"Chris Messina";46;1974;28;8;"M";22;"Drama";42;"white";73;24;99;"";"Direccion de produccion";1;100
"5090";"United States of America";"Debi Mazar";56;1964;41;18;"F";27;"Drama";36;"white";74;27;89;"";;;
"169183";;"Eleanor Matsuura";37;1983;10;7;"F";25;"Comedia";38;"latino hispanic";29;35;108;"";;;
"104820";"United States of America";"Vanessa Marcil";51;1969;6;9;"F";33;"Romantico";25;"asian";66;26;94;"";;;
"6134";"Italy";"Marco Messeri";72;1948;13;1;"M";34;"Drama";46;"white";44;42;73;"";;;
"137035";;"Andy McPhee";;;9;5;"M";;"Drama";33;"white";50;44;;"";;;
"52124";"United States of America";"Annie McEnroe";;;;;"F";;"";;"white";36;30;;;;;
"54049";;"Delbert Mann";;1920;16;0;"M";;"Drama";39;"white";99;31;45;"";"Direccion";18;89
"39131";"Spain";"Sara Montiel";;1928;28;0;"F";;"Drama";62;"white";51;28;53;"";"Direccion de produccion";1;100
"398";"France";"Jeanne Moreau";;1928;55;0;"F";;"Drama";59;"white";45;48;53;"";;;
"502217";"Canada";"Vanessa Morgan";29;1992;;;"F";;"";;"black";40;30;117;;;;
"264718";"United States of America";"Seth Morris";50;1970;8;20;"M";39;"Comedia";64;"white";90;24;95;"";;;
"68196";"India";"Spike Milligan";;1918;11;0;"M";;"Aventura";42;"white";100;38;43;"";;;
"20914";"United States of America";"Douglas McGrath";63;1958;12;3;"M";41;"Comedia";44;"black";47;33;83;"";"Guion";16;50
"59257";"United States of America";"Kathryn Morris";52;1969;18;7;"F";18;"Drama";37;"white";100;32;94;"";;;
"489494";;"Javier Mora";;;5;6;"M";;"Comedia";43;"latino hispanic";31;32;;"";;;
"105067";"United Kingdom";"Paula Malcomson";50;1970;14;20;"F";25;"Drama";50;"white";66;35;95;"";;;
"127302";;"Oren Moverman";;;20;0;"M";;"Drama";64;"middle eastern";41;34;;"";"Guion";24;46
"23734";;"Gillies MacKinnon";73;1948;;;"M";;"";;"white";87;43;73;;"Direccion";10;100
"80644";;"Axel Milberg";;;18;4;"M";;"Drama";44;"white";61;26;;"";;;
"578258";;"Miles Mussenden";;;4;13;"M";;"Aventura";29;"black";88;28;;"";;;
"13605";"United States of America";"Samantha Mathis";50;1970;24;14;"F";22;"Drama";41;"asian";90;29;95;"";;;
"71714";"United States of America";"Shad Moss";34;1987;7;4;"M";21;"Comedia";63;"black";100;24;112;"";;;
"27382";"United Kingdom";"Peter Mullan";61;1959;41;8;"M";33;"Drama";51;"latino hispanic";40;39;84;"";"Direccion";7;43
"192355";"United States of America";"T.J. Miller";39;1981;23;10;"M";28;"Comedia";42;"white";50;26;106;"";;;
"118627";"United States of America";"Jayma Mays";41;1979;9;15;"F";27;"Comedia";54;"white";100;31;104;"";;;
"99292";"United States of America";"Benito Martinez";49;1971;13;29;"M";25;"Suspense";40;"latino hispanic";48;37;96;"";;;
"136198";"Spain";"Marisol";73;1948;13;0;"F";49;"Drama";32;"white";67;30;73;"";;;
"452";"France";"Pierre Mondy";;1925;29;0;"M";;"Comedia";39;"white";24;39;50;"";"Direccion";2;50
"5335";;"Sergio Martino";;;16;0;"M";;"Terror";36;"white";47;27;;"";"Direccion";22;64
"412494";"Japan";"Hikari Mitsushima";35;1985;;;"F";;"";;"asian";91;24;110;;;;
"97484";;"Catriona MacColl";;;;;"F";;"";;"white";84;28;;;;;
"143206";"United States of America";"Erin Moran";;1960;;;"F";;"";;"white";100;30;85;;;;
"568525";;"Matthew David McCarthy";;;19;1;"M";;"Drama";33;"white";82;33;;"";;;
"1091";"United States of America";"Bette Midler";75;1945;31;4;"F";22;"Comedia";52;"white";59;44;70;"";"Direccion de produccion";3;100
"19355";"United Kingdom";"Stephen Moyer";51;1969;22;14;"M";25;"Drama";39;"white";98;27;94;"";;;
"7455";"United States of America";"Michael Madsen";63;1957;75;8;"M";27;"Suspense";32;"white";41;33;82;"";"Direccion de produccion";1;100
"39899";;"Belita Moreno";;;5;6;"F";;"Comedia";50;"white";97;34;;"";;;
"104920";"United States of America";"Tom Mardirosian";73;1947;9;11;"M";37;"Drama";40;"middle eastern";36;45;72;"";;;
"47739";"France";"Stephane Metzger";48;1973;11;2;"M";30;"Romantico";33;"white";58;30;98;"";;;
"95827";"France";"Roland Menou";;;11;2;"M";;"Comedia";64;"middle eastern";47;24;;"";;;
"148427";"United Kingdom";"Alan Mckenna";;;13;6;"M";;"Suspense";33;"white";98;31;;"";"Direccion de produccion";2;50
"812181";"Italy";"Michele Morrone";30;1990;18;0;"M";30;"";;"white";29;27;115;"";;;
"258087";"United States of America";"Billy Magnussen";35;1985;20;19;"M";24;"Drama";39;"white";99;24;110;"";;;
"406147";"Spain";"Maria Molins";48;1973;8;4;"F";38;"Drama";56;"white";100;36;98;"";;;
"1926";"France";"Yves Montand";;1921;26;0;"M";;"Drama";44;"latino hispanic";32;40;46;"";"Musica";1;100
"7872";;"Emilio Martinez-Lazaro";;;17;1;"M";;"Comedia";35;"latino hispanic";28;44;;"";"Direccion";27;59
"136144";;"Abdelhafid Metalsi";;;9;4;"M";;"Drama";50;"white";99;25;;"";;;
"660573";;"Starlette Miariaunii";;;;;"F";;"";;"black";96;28;;;;;
"74";"Japan";"Masayuki Mori (I)";;1911;;;"M";;"";;"latino hispanic";34;44;36;;;;
"3037";"France";"Ludmila Mikael";73;1947;17;1;"F";36;"Drama";33;"white";53;34;72;"";;;
"4894";;"Tonie Marshall";;1951;14;0;"F";;"Comediadramatica";30;"white";67;43;76;"";"Direccion";12;33
"83855";"United Kingdom";"Felicity Montagu";;;5;6;"F";;"Comedia";71;"white";100;38;;"";;;
"38439";;"Kad Merad";57;1964;29;2;"M";39;"Comedia";70;"middle eastern";44;44;89;"";"Guion";5;60
"203997";"United States of America";"Jake McLaughlin";38;1982;7;18;"M";27;"Drama";50;"white";91;26;107;"";;;
"60203";"Ireland";"Michael McElhatton";57;1963;21;7;"M";36;"Comedia";35;"white";56;28;88;"";"Guion";1;100
"556654";"United States of America";"Simone Missick";39;1982;;;"F";;"";;"indian";39;31;107;;;;
"229332";"Austria";"Elyas M'Barek";38;1982;13;2;"M";27;"Comedia";39;"latino hispanic";34;24;107;"";;;
"212188";"France";"Corinne Masiero";57;1964;17;2;"F";32;"Drama";67;"white";93;44;89;"";;;
"175524";;"Rachael MacFarlane";;;;;"F";;"";;"white";99;32;;;;;
